,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,WoodDeckSF,SalePrice,HouseAge,TotalBath,TotalPorchSF,2FlrBld,BsmtAvailable,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NA,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NA,BsmtFinType1_Rec,BsmtFinType1_Unf,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y
202,3.912023005428146,7000,6,0.0,3,2,617,4,7.177782416195197,2,1,3,6,0,0,1,0,11.626254150277232,56,2.0,126,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
203,4.248292163618577,4438,6,205.0,4,4,848,5,6.742880635791903,1,1,4,3,1,4,2,149,11.911701584927597,4,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
204,3.912023005428146,3500,5,0.0,3,3,720,3,7.157735484249907,2,1,3,5,0,0,1,0,11.608235644774552,59,1.5,35,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
205,4.59511985013459,11851,7,0.0,3,4,1424,5,7.273786317844895,3,1,3,5,0,0,2,0,12.103486056755072,19,2.0,542,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
206,3.6888794541139363,13673,5,0.0,3,3,1140,3,7.4360278163518485,3,1,3,8,1,3,1,0,11.876873892875459,45,1.5,30,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
207,4.248292163618577,12493,4,0.0,3,3,1100,3,7.003065458786462,3,1,3,6,1,1,1,355,11.856515169360305,48,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
208,4.248292163618577,14364,7,128.0,4,4,1157,5,7.631431664576906,3,1,3,7,1,4,2,60,12.531772785169476,18,3.5,209,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
209,4.31748811353631,8250,6,260.0,3,4,1092,5,6.9957661563048505,3,1,3,6,0,0,2,0,11.884489021402711,44,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
210,4.204692619390966,5604,5,0.0,3,3,864,3,6.761572768804055,2,1,3,5,0,0,0,0,11.49272275765271,58,2.0,96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
211,4.418840607796598,10420,6,0.0,3,4,1212,5,7.10002716662926,3,1,4,6,0,0,2,100,12.133501952695338,1,2.0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
212,4.276666119016055,8640,7,0.0,3,4,900,5,7.524021415206125,3,1,4,7,1,3,2,168,12.439871229831715,0,3.5,108,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
213,3.7612001156935624,13568,5,0.0,3,4,990,5,6.897704943128636,3,1,3,5,0,0,2,224,11.957611286231675,11,1.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
214,4.248292163618577,10900,6,153.0,3,4,689,5,7.238496840894365,3,1,3,6,0,0,1,0,11.993807212363148,33,1.5,36,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
215,4.276666119016055,10011,5,64.0,3,3,1070,3,7.119635638017636,2,1,4,6,1,2,1,0,11.80894766169701,10,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
216,4.174387269895637,8450,7,266.0,4,4,1436,5,7.269616749608169,3,1,4,8,0,0,2,139,12.254862809699606,4,3.0,98,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
217,4.04305126783455,9906,4,0.0,3,3,686,2,7.191429330036379,3,1,3,8,0,0,1,0,11.580584113444043,56,1.0,232,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
218,4.248292163618577,15660,7,312.0,4,3,798,5,7.577633832602728,3,1,4,8,2,3,2,0,12.649154617209645,2,2.0,269,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
219,3.7612001156935624,3010,7,16.0,4,4,1248,5,7.129297548929373,2,1,4,5,0,0,2,108,12.0271851854705,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
220,4.290459441148391,8990,7,0.0,4,4,1498,5,7.311886164077165,2,1,4,5,0,0,2,351,12.230277334226992,0,2.0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
221,4.248292163618577,8068,6,0.0,4,4,1010,5,7.726212650507529,4,1,4,8,1,3,2,120,12.206072645530174,7,2.5,46,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
222,4.442651256490317,11475,6,0.0,3,4,713,3,7.347299700743164,3,1,3,6,1,3,2,209,12.100156419938624,31,3.5,208,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
223,4.248495242049359,10500,4,0.0,3,3,864,4,6.761572768804055,2,1,3,4,0,0,2,216,11.48246625748552,38,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
224,4.634728988229636,13472,10,922.0,5,5,2392,5,7.779885115070522,3,1,5,8,1,5,3,248,12.864240107194092,6,2.0,105,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
225,3.044522437723423,1680,5,142.0,3,3,630,3,7.171656822768514,3,1,3,6,0,0,1,0,11.626254150277232,38,2.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
226,4.406719247264253,9950,7,290.0,4,4,1203,5,7.832014180505469,4,1,4,9,1,3,3,224,12.577636201962656,12,2.5,114,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
227,3.044522437723423,1869,6,127.0,3,3,483,3,6.894670039433482,2,1,3,5,0,0,1,0,11.571194373094205,38,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
228,4.248495242049359,8521,5,0.0,3,3,912,3,6.815639990074331,3,1,3,5,1,2,1,0,11.736069016284437,43,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
229,3.7612001156935624,3182,7,16.0,4,4,1373,5,7.349230824613334,2,1,4,7,1,3,2,143,12.167851432709975,3,2.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
230,4.290459441148391,8760,6,220.0,3,3,1194,3,7.085064293952548,3,1,3,6,0,0,1,0,11.904967552746252,51,2.0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
231,5.159055299214529,15138,8,506.0,4,4,1462,5,7.935229539816907,4,1,5,9,1,3,3,0,12.90669184092882,13,3.5,348,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
232,3.044522437723423,1680,6,297.0,3,3,483,3,6.894670039433482,2,1,3,5,1,1,1,0,11.456355113481834,34,1.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
233,4.31748811353631,10650,5,0.0,3,3,894,3,6.795705775173514,3,1,3,5,0,0,1,365,11.761346823468706,34,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
234,4.248292163618577,7851,6,1.0949074074074074,4,4,860,5,7.580699752224563,4,1,4,8,2,3,2,288,12.285345826424681,8,3.5,48,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
235,3.044522437723423,1680,6,604.0,3,3,483,3,6.894670039433482,2,1,3,5,0,0,1,0,11.401993904262946,37,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
236,4.174387269895637,8773,7,98.0,4,4,1414,5,7.254177846456518,3,1,4,6,0,0,2,132,12.130810161029627,6,2.0,105,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
237,4.248292163618577,9453,7,0.0,4,4,996,5,7.463936604468925,3,1,4,7,0,0,2,370,12.178187442040638,7,2.5,308,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
238,4.532599493153256,12030,8,254.0,5,5,1694,5,7.434847875211999,3,1,4,7,0,0,3,168,12.669806661762314,0,2.0,228,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
239,3.9512437185814275,8741,6,0.0,3,3,735,3,7.304515946460155,3,1,3,7,1,4,1,0,11.635143097694478,60,1.5,140,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
240,4.31748811353631,9000,8,36.0,4,4,1566,5,7.356279876550748,3,1,4,7,0,0,2,144,12.478006361013815,2,3.0,168,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
241,3.6888794541139363,3880,5,0.0,3,3,686,4,6.763884908562435,2,1,4,4,0,0,0,58,11.612770799939945,10,1.0,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
242,4.143134726391533,5000,5,0.0,3,3,540,4,7.272398392570047,3,1,3,6,0,0,1,0,11.27720313144916,56,1.0,77,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,4.31748811353631,10762,6,0.0,3,4,626,3,7.104144092987527,3,1,3,6,1,3,1,0,11.695247021764184,29,1.5,28,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
244,4.248292163618577,8880,7,0.0,4,4,948,5,7.6544432264701125,3,1,4,8,2,2,2,0,12.230765258120545,8,3.5,130,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
245,4.382026634673881,10400,7,102.0,3,4,1845,4,7.534762657037537,3,1,3,6,1,3,2,197,12.394624752074764,18,2.5,39,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
246,4.23410650459726,9142,6,0.0,3,2,1020,4,7.564238475170491,4,2,2,9,0,0,1,0,11.827736204810263,56,2.0,172,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
247,4.31748811353631,11310,6,0.0,3,3,1367,5,7.226209010100671,2,1,3,5,1,3,2,0,11.84939770159144,52,1.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
248,4.276666119016055,11317,7,101.0,4,4,840,5,7.419380582918692,3,1,4,8,0,0,2,144,12.100712129872347,4,2.5,68,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
249,4.248292163618577,159000,6,472.0,4,4,1444,4,7.670428522190693,4,1,4,7,2,3,2,0,12.531772785169476,1,2.5,98,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
250,4.007333185232471,5350,3,0.0,3,3,728,5,7.174724309836376,3,1,2,6,0,0,0,263,11.245046019814627,44,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
251,3.784189633918261,4750,8,481.0,4,4,1573,5,7.393263094763838,2,1,4,5,1,4,2,123,12.367340793126296,0,3.5,153,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
252,4.174387269895637,8366,6,0.0,4,4,798,5,7.402451520818244,3,1,4,6,0,0,2,138,12.061046873479915,4,2.5,45,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
253,4.442651256490317,9350,6,108.0,3,4,1302,5,7.171656822768514,3,1,4,7,0,0,1,333,11.970350312009105,16,2.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
254,4.248495242049359,8400,5,0.0,3,3,1314,3,7.1808311990445555,3,1,3,5,0,0,1,250,11.884489021402711,53,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
255,4.189654742026425,8738,7,302.0,4,4,975,5,7.736743682453495,4,1,4,8,1,3,2,192,12.345834587905333,7,2.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
256,4.1588830833596715,8791,6,0.0,4,4,864,5,7.454719949364001,3,1,4,7,0,0,2,216,12.24288661865289,5,2.5,56,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
257,4.219507705176107,8814,7,180.0,4,4,1604,5,7.38025578842646,3,1,4,8,1,4,2,123,12.301382825334498,3,3.5,110,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
258,4.382026634673881,12435,7,172.0,4,4,963,5,7.491087593534876,3,1,4,7,1,3,2,0,12.352335152508426,7,2.5,341,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
259,4.248495242049359,12702,5,0.0,3,0,0,4,6.782192056006791,2,1,3,4,0,0,1,0,11.48246625748552,52,1.0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
260,4.787491742782046,19296,6,399.0,3,3,1362,3,7.231287004327616,3,1,3,6,1,3,2,0,12.078239274020289,47,2.0,252,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
261,4.23410650459726,9588,8,270.0,4,5,1482,5,7.853216388156072,3,1,5,10,1,4,3,0,12.528156144699286,0,2.5,148,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
262,4.477336814478207,8471,6,46.0,3,4,506,3,7.10002716662926,3,1,3,6,1,3,2,292,11.925035115797062,11,2.0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
263,3.912023005428146,5500,5,0.0,3,3,926,3,7.182352111885263,3,1,3,6,0,0,2,0,11.77528972943772,9,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
264,3.4011973816621555,5232,5,0.0,3,2,680,4,6.638567789166521,2,1,3,4,0,0,2,0,11.198214720130528,4,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,4.356708826689592,12090,6,210.0,3,4,1422,3,7.259819610363186,3,1,4,7,1,3,2,276,12.075394321888057,27,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
